hierarchyId	pCFID	name	verb	object	filePath
13.4.3.2	11161	Reengineer business processes and systems	Reengineer	Business Processes And Systems	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.3-ImplementChange/11161-ReengineerBusinessProcessesAndSystems.mdx
13.4.3.3	11162	Support transition to new roles or exit strategies for incumbents	Support	Transition To New Roles Or Exit Strategies For Incumbents	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.3-ImplementChange/11162-SupportTransitionToNewRolesOrExitStrategiesForIncumbents.mdx
13.4.3.4	11163	Monitor change	Monitor	Change	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.3-ImplementChange/11163-MonitorChange.mdx
13.4.3.5	20146	Report on change	Report	On Change	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.3-ImplementChange/20146-ReportOnChange.mdx
13.4.4	11137	Sustain improvement	Sustain	Improvement	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.4-SustainImprovement/index.mdx
13.4.4.1	11164	Monitor improved process performance	Monitor	Improved Process Performance	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.4-SustainImprovement/11164-MonitorImprovedProcessPerformance.mdx
13.4.4.2	11165	Capture and reuse lessons learned from change process	Capture	And Reuse Lessons Learned From Change Process	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.4-SustainImprovement/11165-CaptureAndReuseLessonsLearnedFromChangeProcess.mdx
13.4.4.3	11166	Take corrective action as necessary	Take	Corrective Action As Necessary	13-DevelopAndManageBusinessCapabilities/13.4-ManageChange/13.4.4-SustainImprovement/11166-TakeCorrectiveActionAsNecessary.mdx
13.5	11073	Develop and manage enterprise-wide knowledge management (KM) capability	Develop	And Manage Enterprise-wide Knowledge Management (KM) Capability	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/index.mdx
13.5.1	11095	Develop KM strategy	Develop	KM Strategy	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/index.mdx
13.5.1.1	11100	Develop governance model with roles and accountability	Develop	Governance Model With Roles And Accountability	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11100-DevelopGovernanceModelWithRolesAndAccountability.mdx
13.5.1.2	11102	Define roles and accountability of core group versus operating units	Define	Roles And Accountability Of Core Group Versus Operating Units	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11102-DefineRolesAndAccountabilityOfCoreGroupVersusOperatingUnits.mdx
13.5.1.3	11103	Develop funding models	Develop	Funding Models	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11103-DevelopFundingModels.mdx
13.5.1.4	11104	Identify links to key initiatives	Identify	Links To Key Initiatives	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11104-IdentifyLinksToKeyInitiatives.mdx
13.5.1.5	11105	Develop core KM methodologies	Develop	Core KM Methodologies	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11105-DevelopCoreKmMethodologies.mdx
13.5.1.6	11106	Assess IT needs and engage IT function	Assess	IT Needs And Engage IT Function	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11106-AssessItNeedsAndEngageItFunction.mdx
13.5.1.7	11107	Develop training and communication plans	Develop	Training And Communication Plans	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11107-DevelopTrainingAndCommunicationPlans.mdx
13.5.1.8	11108	Develop change management approaches	Develop	Change Management Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11108-DevelopChangeManagementApproaches.mdx
13.5.1.9	11109	Develop strategic measures and indicators	Develop	Strategic Measures And Indicators	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.1-DevelopKmStrategy/11109-DevelopStrategicMeasuresAndIndicators.mdx
13.5.2	11096	Assess KM capabilities	Assess	KM Capabilities	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.2-AssessKmCapabilities/index.mdx
13.5.2.1	11110	Assess maturity of existing KM initiatives	Assess	Maturity Of Existing KM Initiatives	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.2-AssessKmCapabilities/11110-AssessMaturityOfExistingKmInitiatives.mdx
13.5.2.2	11111	Evaluate existing KM approaches	Evaluate	Existing KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.2-AssessKmCapabilities/11111-EvaluateExistingKmApproaches.mdx
13.5.2.3	11112	Identify gaps and needs	Identify	Gaps And Needs	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.2-AssessKmCapabilities/11112-IdentifyGapsAndNeeds.mdx
13.5.3	20965	Design and implement KM capabilities	Design	And Implement KM Capabilities	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/index.mdx
13.5.3.1	11114	Develop new KM approaches	Develop	New KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/11114-DevelopNewKmApproaches.mdx
13.5.3.2	20966	Design resource model for KM approaches	Design	Resource Model For KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/20966-DesignResourceModelForKmApproaches.mdx
13.5.3.3	11115	Implement new KM approaches	Implement	New KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/11115-ImplementNewKmApproaches.mdx
13.5.3.4	20967	Leverage and enhance IT for KM approaches	Leverage	And Enhance IT For KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/20967-LeverageAndEnhanceItForKmApproaches.mdx
13.5.3.5	20968	Develop measures	Develop	Measures	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.3-DesignAndImplementKmCapabilities/20968-DevelopMeasures.mdx
13.5.4	20969	Evolve and sustain KM capabilities	Evolve	And Sustain KM Capabilities	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.4-EvolveAndSustainKmCapabilities/index.mdx
13.5.4.1	11113	Enhance/Modify existing KM approaches	Enhance/Modify	Existing KM Approaches	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.4-EvolveAndSustainKmCapabilities/11113-EnhanceModifyExistingKmApproaches.mdx
13.5.4.2	20970	Sustain awareness and engagement	Sustain	Awareness And Engagement	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.4-EvolveAndSustainKmCapabilities/20970-SustainAwarenessAndEngagement.mdx
13.5.4.3	20971	Expand KM infrastructure to meet demand	Expand	KM Infrastructure To Meet Demand	13-DevelopAndManageBusinessCapabilities/13.5-DevelopAndManageEnterpriseWideKnowledgeManagementKmCapability/13.5.4-EvolveAndSustainKmCapabilities/20971-ExpandKmInfrastructureToMeetDemand.mdx
13.6	16436	Measure and benchmark	Measure	And Benchmark	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/index.mdx
13.6.1	11071	Create and manage organizational performance strategy	Create	And Manage Organizational Performance Strategy	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/index.mdx
13.6.1.1	11075	Create enterprise measurement systems model	Create	Enterprise Measurement Systems Model	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/11075-CreateEnterpriseMeasurementSystemsModel.mdx
13.6.1.2	11076	Measure process efficiency	Measure	Process Efficiency	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/11076-MeasureProcessEfficiency.mdx
13.6.1.3	11077	Measure cost effectiveness	Measure	Cost Effectiveness	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/11077-MeasureCostEffectiveness.mdx
13.6.1.4	11078	Measure staff productivity	Measure	Staff Productivity	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/11078-MeasureStaffProductivity.mdx
13.6.1.5	11079	Measure cycle time	Measure	Cycle Time	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.1-CreateAndManageOrganizationalPerformanceStrategy/11079-MeasureCycleTime.mdx
13.6.2	11072	Benchmark performance	Benchmark	Performance	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/index.mdx
13.6.2.1	11083	Conduct performance assessments	Conduct	Performance Assessments	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/11083-ConductPerformanceAssessments.mdx
13.6.2.2	11084	Develop benchmarking capabilities	Develop	Benchmarking Capabilities	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/11084-DevelopBenchmarkingCapabilities.mdx
13.6.2.3	11085	Conduct internal process and external competitive benchmarking	Conduct	Internal Process And External Competitive Benchmarking	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/11085-ConductInternalProcessAndExternalCompetitiveBenchmarking.mdx
13.6.2.4	11087	Conduct gap analysis	Conduct	Gap Analysis	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/11087-ConductGapAnalysis.mdx
13.6.2.5	11088	Establish need for change	Establish	Need For Change	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.2-BenchmarkPerformance/11088-EstablishNeedForChange.mdx
13.6.3	20147	Evaluate process performance	Evaluate	Process Performance	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/index.mdx
13.6.3.1	10270	Establish appropriate performance indicators (metrics)	Establish	Appropriate Performance Indicators (metrics)	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10270-EstablishAppropriatePerformanceIndicatorsMetrics.mdx
13.6.3.2	10271	Establish monitoring frequency	Establish	Monitoring Frequency	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10271-EstablishMonitoringFrequency.mdx
13.6.3.3	20148	Collect performance data	Collect	Performance Data	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/20148-CollectPerformanceData.mdx
13.6.3.4	10272	Calculate performance measures	Calculate	Performance Measures	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10272-CalculatePerformanceMeasures.mdx
13.6.3.5	10273	Identify performance trends	Identify	Performance Trends	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10273-IdentifyPerformanceTrends.mdx
13.6.3.6	10274	Analyze performance against benchmark data	Analyze	Performance Against Benchmark Data	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10274-AnalyzePerformanceAgainstBenchmarkData.mdx
13.6.3.7	10275	Prepare reports	Prepare	Reports	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10275-PrepareReports.mdx
13.6.3.8	10276	Develop performance improvement plan	Develop	Performance Improvement Plan	13-DevelopAndManageBusinessCapabilities/13.6-MeasureAndBenchmark/13.6.3-EvaluateProcessPerformance/10276-DevelopPerformanceImprovementPlan.mdx
13.7	11179	Manage environmental health and safety (EHS)	Manage	Environmental Health And Safety (EHS)	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/index.mdx
13.7.1	11180	Determine environmental health and safety impacts	Determine	Environmental Health And Safety Impacts	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.1-DetermineEnvironmentalHealthAndSafetyImpacts/index.mdx
13.7.1.1	11186	Evaluate environmental impact of products, services, and operations	Evaluate	Environmental Impact Of Products, Services, And Operations	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.1-DetermineEnvironmentalHealthAndSafetyImpacts/11186-EvaluateEnvironmentalImpactOfProductsServicesAndOperations.mdx
13.7.1.2	11187	Conduct health and safety and environmental audits	Conduct	Health And Safety And Environmental Audits	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.1-DetermineEnvironmentalHealthAndSafetyImpacts/11187-ConductHealthAndSafetyAndEnvironmentalAudits.mdx
13.7.2	11181	Develop and execute functional EHS program	Develop	And Execute Functional EHS Program	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.2-DevelopAndExecuteFunctionalEhsProgram/index.mdx
13.7.2.1	11188	Identify regulatory and stakeholder requirements	Identify	Regulatory And Stakeholder Requirements	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.2-DevelopAndExecuteFunctionalEhsProgram/11188-IdentifyRegulatoryAndStakeholderRequirements.mdx
13.7.2.2	11189	Assess future risks and opportunities	Assess	Future Risks And Opportunities	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.2-DevelopAndExecuteFunctionalEhsProgram/11189-AssessFutureRisksAndOpportunities.mdx
13.7.2.3	11190	Create EHS policy	Create	EHS Policy	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.2-DevelopAndExecuteFunctionalEhsProgram/11190-CreateEhsPolicy.mdx
13.7.2.4	11191	Record and manage EHS events	Record	And Manage EHS Events	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.2-DevelopAndExecuteFunctionalEhsProgram/11191-RecordAndManageEhsEvents.mdx
13.7.3	11182	Train and educate functional employees	Train	And Educate Functional Employees	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.3-TrainAndEducateFunctionalEmployees/index.mdx
13.7.3.1	11192	Communicate EHS issues to stakeholders and provide support	Communicate	EHS Issues To Stakeholders And Provide Support	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.3-TrainAndEducateFunctionalEmployees/11192-CommunicateEhsIssuesToStakeholdersAndProvideSupport.mdx
13.7.4	11183	Monitor and manage functional EHS management program	Monitor	And Manage Functional EHS Management Program	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/index.mdx
13.7.4.1	11193	Manage EHS costs and benefits	Manage	EHS Costs And Benefits	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/11193-ManageEhsCostsAndBenefits.mdx
13.7.4.2	11194	Measure and report EHS performance	Measure	And Report EHS Performance	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/11194-MeasureAndReportEhsPerformance.mdx
13.7.4.3	11196	Implement emergency response program	Implement	Emergency Response Program	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/11196-ImplementEmergencyResponseProgram.mdx
13.7.4.4	11197	Implement pollution prevention program	Implement	Pollution Prevention Program	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/11197-ImplementPollutionPreventionProgram.mdx
13.7.4.5	11195	Provide employees with EHS support	Provide	Employees With EHS Support	13-DevelopAndManageBusinessCapabilities/13.7-ManageEnvironmentalHealthAndSafetyEhs/13.7.4-MonitorAndManageFunctionalEhsManagementProgram/11195-ProvideEmployeesWithEhsSupport.mdx
13.8	20959	Develop, Manage, and Deliver Analytics	Develop,	Manage, And Deliver Analytics	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/index.mdx
13.8.1	20960	Develop and manage hypotheses	Develop	And Manage Hypotheses	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/13.8.1-DevelopAndManageHypotheses/20960-DevelopAndManageHypotheses.mdx
13.8.2	20961	Collect data	Collect	Data	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/13.8.2-CollectData/20961-CollectData.mdx
13.8.3	20962	Analyze data	Analyze	Data	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/13.8.3-AnalyzeData/20962-AnalyzeData.mdx
13.8.4	20963	Report on data	Report	On Data	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/13.8.4-ReportOnData/20963-ReportOnData.mdx
13.8.5	20964	Identify remedial actions	Identify	Remedial Actions	13-DevelopAndManageBusinessCapabilities/13.8-DevelopManageAndDeliverAnalytics/13.8.5-IdentifyRemedialActions/20964-IdentifyRemedialActions.mdx
