hierarchyId	pCFID	name	verb	object	filePath
1.4.1.2	20947	Secure appropriate approvals	Secure	Appropriate Approvals	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.1-DevelopBusinessModels/20947-SecureAppropriateApprovals.mdx
1.4.1.3	20948	Identify integration points with existing models	Identify	Integration Points With Existing Models	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.1-DevelopBusinessModels/20948-IdentifyIntegrationPointsWithExistingModels.mdx
1.4.1.4	20949	Adopt the business model	Adopt	Business Model	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.1-DevelopBusinessModels/20949-AdoptTheBusinessModel.mdx
1.4.2	20950	Maintain business models	Maintain	Business Models	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.2-MaintainBusinessModels/index.mdx
1.4.2.1	20951	Establish business model maintenance parameters	Establish	Business Model Maintenance Parameters	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.2-MaintainBusinessModels/20951-EstablishBusinessModelMaintenanceParameters.mdx
1.4.2.2	20952	Accept business model feedback parameters	Accept	Business Model Feedback Parameters	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.2-MaintainBusinessModels/20952-AcceptBusinessModelFeedbackParameters.mdx
1.4.2.3	20953	Prioritize and manage incoming feedback	Prioritize	And Manage Incoming Feedback	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.2-MaintainBusinessModels/20953-PrioritizeAndManageIncomingFeedback.mdx
1.4.2.4	20954	Update existing models	Update	Existing Models	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.2-MaintainBusinessModels/20954-UpdateExistingModels.mdx
1.4.3	20955	Establish business model governance	Establish	Business Model Governance	01-DevelopVisionAndStrategy/1.4-DevelopAndMaintainBusinessModels/1.4.3-EstablishBusinessModelGovernance/20955-EstablishBusinessModelGovernance.mdx
2.0	20600	Design and Develop Products and Services	Design	And Develop Products And Services	02-DesignAndDevelopProductsAndServices/index.mdx
2.1	19696	Govern and manage product/service development program	Govern	And Manage Product/service Development Program	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/index.mdx
2.1.1	10061	Manage product and service portfolio	Manage	Product And Service Portfolio	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/index.mdx
2.1.1.1	10063	Evaluate performance of existing products/services against market opportunities	Evaluate	Performance Of Existing Products/services Against Market Opportunities	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10063-EvaluatePerformanceOfExistingProductsServicesAgainstMarketOpportunities.mdx
2.1.1.2	10066	Confirm alignment of product/service concepts with business strategy	Confirm	Alignment Of Product/service Concepts With Business Strategy	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10066-ConfirmAlignmentOfProductServiceConceptsWithBusinessStrategy.mdx
2.1.1.3	10074	Prioritize and select new product/service concepts	Prioritize	And Select New Product/service Concepts	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10074-PrioritizeAndSelectNewProductServiceConcepts.mdx
2.1.1.4	10073	Plan and develop cost and quality targets	Plan	And Develop Cost And Quality Targets	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10073-PlanAndDevelopCostAndQualityTargets.mdx
2.1.1.5	10075	Specify development timing targets	Specify	Development Timing Targets	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10075-SpecifyDevelopmentTimingTargets.mdx
2.1.1.6	10076	Plan for product/service offering modifications	Plan	For Product/service Offering Modifications	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.1-ManageProductAndServicePortfolio/10076-PlanForProductServiceOfferingModifications.mdx
2.1.2	10067	Manage product and service life cycle	Manage	Product And Service Life Cycle	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/index.mdx
2.1.2.1	16824	Develop plan for new product/service development and introduction/launch	Develop	Plan For New Product/service Development And Introduction/launch	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/16824-DevelopPlanForNewProductServiceDevelopmentAndIntroductionLaunch.mdx
2.1.2.2	10077	Introduce new products/services	Introduce	New Products/services	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/10077-IntroduceNewProductsServices.mdx
2.1.2.3	10078	Retire outdated products/services	Retire	Outdated Products/services	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/10078-RetireOutdatedProductsServices.mdx
2.1.2.4	10079	Identify and refine performance indicators	Identify	And Refine Performance Indicators	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/10079-IdentifyAndRefinePerformanceIndicators.mdx
2.1.2.5	11423	Conduct post launch review	Conduct	Post Launch Review	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/index.mdx
2.1.2.5.1	19646	Carry out post launch analytics to test the acceptability in the market	Carry	Out Post Launch Analytics To Test Acceptability In Market	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/19646-CarryOutPostLaunchAnalyticsToTestTheAcceptabilityInTheMarket.mdx
2.1.2.5.2	11424	Review market performance by country and geographic area	Review	Market Performance By Country And Geographic Area	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/11424-ReviewMarketPerformanceByCountryAndGeographicArea.mdx
2.1.2.5.3	11425	Review effectiveness of supply chain and distribution network	Review	Effectiveness Of Supply Chain And Distribution Network	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/11425-ReviewEffectivenessOfSupplyChainAndDistributionNetwork.mdx
2.1.2.5.4	19647	Apply data and analytics review to supply chain methodologies	Apply	Data And Analytics Review To Supply Chain Methodologies	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/19647-ApplyDataAndAnalyticsReviewToSupplyChainMethodologies.mdx
2.1.2.5.5	11426	Review quality and performance of the product	Review	Quality And Performance Of Product	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/11426-ReviewQualityAndPerformanceOfTheProduct.mdx
2.1.2.5.6	11427	Conduct financial review	Conduct	Financial Review	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/11427-ConductFinancialReview.mdx
2.1.2.5.7	11428	Conduct NPD process assessment	Conduct	NPD Process Assessment	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.2-ManageProductAndServiceLifeCycle/2.1.2.5-ConductPostLaunchReview/11428-ConductNpdProcessAssessment.mdx
2.1.3	19985	Manage patents, copyrights, and regulatory requirements	Manage	Patents, Copyrights, And Regulatory Requirements	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/index.mdx
2.1.3.1	19941	Conduct mandatory and elective reviews	Conduct	Mandatory And Elective Reviews	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/19941-ConductMandatoryAndElectiveReviews.mdx
2.1.3.2	16826	Review infringement of patents and copyrights	Review	Infringement Of Patents And Copyrights	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/16826-ReviewInfringementOfPatentsAndCopyrights.mdx
2.1.3.3	16827	Determine patent and copyright needs	Determine	Patent And Copyright Needs	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/16827-DeterminePatentAndCopyrightNeeds.mdx
2.1.3.4	19697	Define product technical documentation management requirements	Define	Product Technical Documentation Management Requirements	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/19697-DefineProductTechnicalDocumentationManagementRequirements.mdx
2.1.3.5	12771	Manage regulatory requirements	Manage	Regulatory Requirements	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/2.1.3.5-ManageRegulatoryRequirements/index.mdx
2.1.3.5.1	12772	Train employees on appropriate regulatory requirements	Train	Employees On Appropriate Regulatory Requirements	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/2.1.3.5-ManageRegulatoryRequirements/12772-TrainEmployeesOnAppropriateRegulatoryRequirements.mdx
2.1.3.5.2	12773	Maintain records for regulatory agencies	Maintain	Records For Regulatory Agencies	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/2.1.3.5-ManageRegulatoryRequirements/12773-MaintainRecordsForRegulatoryAgencies.mdx
2.1.3.5.3	12776	Manage regulatory submission life cycle	Manage	Regulatory Submission Life Cycle	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.3-ManagePatentsCopyrightsAndRegulatoryRequirements/2.1.3.5-ManageRegulatoryRequirements/12776-ManageRegulatorySubmissionLifeCycle.mdx
2.1.4	11740	Manage product and service master data	Manage	Product And Service Master Data	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/index.mdx
2.1.4.1	11741	Manage materials master lists	Manage	Materials Master Lists	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11741-ManageMaterialsMasterLists.mdx
2.1.4.2	11742	Manage bills of material	Manage	Bills Of Material	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11742-ManageBillsOfMaterial.mdx
2.1.4.3	11743	Manage routings	Manage	Routings	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11743-ManageRoutings.mdx
2.1.4.4	11744	Manage specifications	Manage	Specifications	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11744-ManageSpecifications.mdx
2.1.4.5	11745	Manage drawings	Manage	Drawings	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11745-ManageDrawings.mdx
2.1.4.6	11746	Manage product/material classification	Manage	Product/material Classification	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11746-ManageProductMaterialClassification.mdx
2.1.4.7	11747	Develop and maintain quality/inspection documents	Develop	And Maintain Quality/inspection Documents	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11747-DevelopAndMaintainQualityInspectionDocuments.mdx
2.1.4.8	11748	Maintain process specification data	Maintain	Process Specification Data	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11748-MaintainProcessSpecificationData.mdx
2.1.4.9	11749	Manage traceability data	Manage	Traceability Data	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11749-ManageTraceabilityData.mdx
2.1.4.10	11750	Review and approve data access requests	Review	And Approve Data Access Requests	02-DesignAndDevelopProductsAndServices/2.1-GovernAndManageProductServiceDevelopmentProgram/2.1.4-ManageProductAndServiceMasterData/11750-ReviewAndApproveDataAccessRequests.mdx
2.2	19698	Generate and define new product/service ideas	Generate	And Define New Product/service Ideas	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/index.mdx
2.2.1	10065	Perform discovery research	Perform	Discovery Research	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.1-PerformDiscoveryResearch/index.mdx
2.2.1.1	10070	Identify new technologies	Identify	New Technologies	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.1-PerformDiscoveryResearch/10070-IdentifyNewTechnologies.mdx
2.2.1.2	10071	Develop new technologies	Develop	New Technologies	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.1-PerformDiscoveryResearch/10071-DevelopNewTechnologies.mdx
2.2.1.3	10072	Assess feasibility of integrating new leading technologies into product/service concepts	Assess	Feasibility Of Integrating New Leading Technologies Into Product/service Concepts	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.1-PerformDiscoveryResearch/10072-AssessFeasibilityOfIntegratingNewLeadingTechnologiesIntoProductServiceConcepts.mdx
2.2.2	19669	Generate new product/service concepts	Generate	New Product/service Concepts	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/index.mdx
2.2.2.1	19986	Gather new product/service ideas and requirements	Gather	New Product/service Ideas And Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/19986-GatherNewProductServiceIdeasAndRequirements.mdx
2.2.2.2	19987	Analyze new product/service ideas and requirements	Analyze	New Product/service Ideas And Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/19987-AnalyzeNewProductServiceIdeasAndRequirements.mdx
2.2.2.3	19988	Evaluate new product/service inputs and requirements	Evaluate	New Product/service Inputs And Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/19988-EvaluateNewProductServiceInputsAndRequirements.mdx
2.2.2.4	19989	Formulate new product/service concepts	Formulate	New Product/service Concepts	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/19989-FormulateNewProductServiceConcepts.mdx
2.2.2.5	10068	Identify potential improvements to existing products and services	Identify	Potential Improvements To Existing Products And Services	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.2-GenerateNewProductServiceConcepts/10068-IdentifyPotentialImprovementsToExistingProductsAndServices.mdx
2.2.3	19990	Define product/service development requirements	Define	Product/service Development Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/index.mdx
2.2.3.1	11331	Define product/service requirements	Define	Product/service Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/index.mdx
2.2.3.1.1	19991	Define basic functional requirements	Define	Basic Functional Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/19991-DefineBasicFunctionalRequirements.mdx
2.2.3.1.2	16808	Derive interoperability requirements for products and services	Derive	Interoperability Requirements For Products And Services	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16808-DeriveInteroperabilityRequirementsForProductsAndServices.mdx
2.2.3.1.3	16809	Derive safety requirements for products and services	Derive	Safety Requirements For Products And Services	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16809-DeriveSafetyRequirementsForProductsAndServices.mdx
2.2.3.1.4	16810	Derive security requirements for products and services	Derive	Security Requirements For Products And Services	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16810-DeriveSecurityRequirementsForProductsAndServices.mdx
2.2.3.1.5	16811	Derive regulatory compliance requirements	Derive	Regulatory Compliance Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16811-DeriveRegulatoryComplianceRequirements.mdx
2.2.3.1.6	16812	Derive requirements from industry standards	Derive	Requirements From Industry Standards	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16812-DeriveRequirementsFromIndustryStandards.mdx
2.2.3.1.7	19992	Develop user experience requirements	Develop	User Experience Requirements	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/19992-DevelopUserExperienceRequirements.mdx
2.2.3.1.8	16814	Derive ‘services-as-a-product’ offering	Derive	‘services-as-a-product’ Offering	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/2.2.3.1-DefineProductServiceRequirements/16814-DeriveServicesAsAProductOffering.mdx
2.2.3.2	16815	Define post launch support model	Define	Post Launch Support Model	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/16815-DefinePostLaunchSupportModel.mdx
2.2.3.3	17389	Identify product/service bundling opportunities	Identify	Product/service Bundling Opportunities	02-DesignAndDevelopProductsAndServices/2.2-GenerateAndDefineNewProductServiceIdeas/2.2.3-DefineProductServiceDevelopmentRequirements/17389-IdentifyProductServiceBundlingOpportunities.mdx
2.3	10062	Develop products and services	Develop	Products And Services	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/index.mdx
2.3.1	19993	Design and prototype products and services	Design	And Prototype Products And Services	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/index.mdx
2.3.1.1	10083	Assign resources to product/service project	Assign	Resources To Product/service Project	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.1-AssignResourcesToProductServiceProject/index.mdx
2.3.1.1.1	19994	Identify requirements for product/service design/development partners	Identify	Requirements For Product/service Design/development Partners	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.1-AssignResourcesToProductServiceProject/19994-IdentifyRequirementsForProductServiceDesignDevelopmentPartners.mdx
2.3.1.2	10084	Prepare high-level business case and technical assessment	Prepare	High-level Business Case And Technical Assessment	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10084-PrepareHighLevelBusinessCaseAndTechnicalAssessment.mdx
2.3.1.3	10085	Develop product/service design specifications	Develop	Product/service Design Specifications	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10085-DevelopProductServiceDesignSpecifications.mdx
2.3.1.4	16813	Develop user experience design specifications	Develop	User Experience Design Specifications	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/16813-DevelopUserExperienceDesignSpecifications.mdx
2.3.1.5	16817	Provide warranty-related recommendations	Provide	Warranty-related Recommendations	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/16817-ProvideWarrantyRelatedRecommendations.mdx
2.3.1.6	10086	Document design specifications	Document	Design Specifications	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10086-DocumentDesignSpecifications.mdx
2.3.1.7	10087	Conduct mandatory and elective external reviews	Conduct	Mandatory And Elective External Reviews	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10087-ConductMandatoryAndElectiveExternalReviews.mdx
2.3.1.8	19995	Design products/services	Design	Products/services	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/index.mdx
2.3.1.8.1	16819	Design for manufacturing	Design	For Manufacturing	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16819-DesignForManufacturing.mdx
2.3.1.8.2	16820	Design for product servicing	Design	For Product Servicing	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16820-DesignForProductServicing.mdx
2.3.1.8.3	16821	Design for re-manufacturing	Design	For Re-manufacturing	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16821-DesignForReManufacturing.mdx
2.3.1.8.4	16822	Review product troubleshooting methodology	Review	Product Troubleshooting Methodology	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16822-ReviewProductTroubleshootingMethodology.mdx
2.3.1.8.5	16818	Design and manage product data, design, and bill of materials	Design	And Manage Product Data, Design, And Bill Of Materials	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16818-DesignAndManageProductDataDesignAndBillOfMaterials.mdx
2.3.1.8.6	16823	Design for product upgrades	Design	For Product Upgrades	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.8-DesignProductsServices/16823-DesignForProductUpgrades.mdx
2.3.1.9	10088	Build prototypes/proof of concepts	Build	Prototypes/proof Of Concepts	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/index.mdx
2.3.1.9.1	11355	Collaborate design with suppliers and contract manufacturers	Collaborate	Design With Suppliers And Contract Manufacturers	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11355-CollaborateDesignWithSuppliersAndContractManufacturers.mdx
2.3.1.9.2	11357	Work with manufacturers on process/manufacturing	Work	With Manufacturers On Process/manufacturing	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11357-WorkWithManufacturersOnProcessManufacturing.mdx
2.3.1.9.3	11366	Build prototypes	Build	Prototypes	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11366-BuildPrototypes.mdx
2.3.1.9.4	11371	Refine product/service to eliminate quality and reliability problems	Refine	Product/service To Eliminate Quality And Reliability Problems	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11371-RefineProductServiceToEliminateQualityAndReliabilityProblems.mdx
2.3.1.9.5	11372	Conduct in-house product/service testing and evaluate feasibility	Conduct	In-house Product/service Testing And Evaluate Feasibility	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11372-ConductInHouseProductServiceTestingAndEvaluateFeasibility.mdx
2.3.1.9.6	11373	Identify design/development performance indicators	Identify	Design/development Performance Indicators	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11373-IdentifyDesignDevelopmentPerformanceIndicators.mdx
2.3.1.9.7	11374	Revise business case and make go/no go decision	Revise	Business Case And Make Go/no Go Decision	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.9-BuildPrototypesProofOfConcepts/11374-ReviseBusinessCaseAndMakeGoNoGoDecision.mdx
2.3.1.10	10098	Develop and test prototype production and/or service delivery process	Develop	And Test Prototype Production And/or Service Delivery Process	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10098-DevelopAndTestPrototypeProductionAndOrServiceDeliveryProcess.mdx
2.3.1.11	10089	Eliminate quality and reliability problems	Eliminate	Quality And Reliability Problems	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10089-EliminateQualityAndReliabilityProblems.mdx
2.3.1.12	10092	Collaborate on design with suppliers and external partners	Collaborate	On Design With Suppliers And External Partners	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/10092-CollaborateOnDesignWithSuppliersAndExternalPartners.mdx
2.3.1.13	19635	Develop first run/sample products	Develop	First Run/sample Products	02-DesignAndDevelopProductsAndServices/2.3-DevelopProductsAndServices/2.3.1-DesignAndPrototypeProductsAndServices/2.3.1.13-DevelopFirstRunSampleProducts/index.mdx
